,BKLN,BND,DIA,DVY,EEM,EFA,EMB,FXI,GLD,HYG,IEMG,IVV,IWM,MDY,MTUM,MUB,QQQ,QUAL,SHY,SPY,TIP,TLT,USMV,VEA,VLUE,VNQ,VTI,VTV,VUG,VWO,VXUS,VYM,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,EWG,EWJ,EWU,IEF,IJR,IWD,IWF,LQD
2017-06-01,0.3445020961849725,-4.684899288211861e-16,-4.777136733176804e-16,-1.3565741142396208e-15,-0.011658202119944007,-2.404461447324043e-16,-0.2816198550006771,-1.183161101798497e-15,0.20056560226684442,5.390396685148897e-16,-0.02110546674135197,-4.085781632807206e-16,3.8115571605936925e-17,-3.28318347692784e-16,-1.6556716888907953e-15,0.6835377232448487,-8.632588629114497e-16,-8.962677308417358e-16,-1.306023027724306e-15,-3.917019360506227e-16,-1.5554498130781468e-17,0.08728130759924338,-0.1906573477960975,-1.3897863928224149e-16,3.057330355684435e-16,-1.7999775691204163e-15,-3.3075843674547704e-16,-1.6800895863912573e-16,-7.230940448571536e-16,-4.572341673593699e-16,-1.463914304171987e-16,-7.071140667906979e-16,-2.7855474064157406e-16,3.149596062253723e-17,0.3631989872925999,-7.607550994633418e-16,-1.3961959441392928e-15,-3.0526792674764394e-15,-4.1803199582430396e-15,0.07091428341152212,-8.3516312891053e-16,-6.216618851202954e-16,-2.31046456775303e-16,-5.407597416872399e-16,-3.7651764632060175e-16,-4.069846201768651e-16,-1.7599902127683318e-16,-6.312087100475084e-16,-0.24495912834193095
2017-07-03,0.4452897794112922,-1.6131611168145696e-15,5.273778805027773e-16,6.773716557598302e-16,1.5635137629444897e-16,-1.802632803707266e-15,-0.1859894440801528,-1.3624220646229546e-15,0.15802487567018925,-9.350241787664408e-16,7.892427776900446e-17,7.041573605390922e-16,2.420099612882665e-15,2.0515199359329013e-15,1.3794425664160118e-15,0.5385300376435236,1.0599869659619388e-15,6.670711103401282e-16,-2.3104308586390207e-15,7.532755752304494e-16,-1.411761503813242e-15,0.02358648682314181,-0.2950911335409346,-1.7174649854519518e-15,7.686294469616641e-16,2.7385158092764837e-15,9.057968528937266e-16,8.246487591126395e-16,8.467082250234397e-16,-3.206905291374366e-17,-0.2424528031256101,6.708908923486649e-16,8.179103711850338e-16,0.007562441778514244,0.4371779154309756,1.479574688886618e-15,1.1867766201095796e-15,1.4796773802930333e-15,0.037630247964595645,0.10219821527777456,1.047196799762894e-15,-2.027914348465863e-15,-8.296643034696258e-16,-2.5490389739448507e-15,-1.0454693305963656e-15,2.277061363689502e-15,9.065125899082398e-16,8.356905137429268e-16,-0.02646661925331649
2017-08-01,0.47075753892821476,-6.216959491565571e-08,1.1187636120535025e-07,5.905034866342593e-07,5.15472708967041e-07,2.49505788545906e-07,2.9619320679898806e-07,-8.445048117446673e-08,0.29197899925447024,2.3019034805096122e-07,5.348776534206842e-07,5.876452649579959e-07,7.164678760362506e-07,7.719883925209597e-07,8.162779900853096e-07,0.13622170237092426,3.681467800588827e-07,5.731047409223881e-07,-5.892272108667986e-07,6.11600036193e-07,-1.583070169099404e-07,0.18072990810669545,-0.2746656967763966,4.164811892473742e-07,1.9350291421025315e-07,5.598036940056641e-07,6.506992987935015e-07,2.3278406335304438e-07,7.381778108703471e-07,4.945289294900957e-07,-0.47531814473823053,4.889619367555594e-07,4.597093684154839e-07,0.02416986477900274,0.5513332201569288,2.185812400386766e-07,5.901826698813602e-07,3.4009264061491216e-07,0.01554113934217388,0.07923893868121336,4.7002589349839436e-07,-3.157119099261856e-07,2.8894663252682303e-09,-2.796403289336169e-07,-4.623422594572247e-07,6.441634214545756e-07,2.9578815598825495e-07,6.88078283659297e-07,2.893174104016202e-08
2017-09-01,0.5485513864164454,2.2083430429023796e-15,-1.9926404371796746e-15,-1.1304486092874601e-15,9.493297898932048e-16,-1.9210612626760381e-16,1.4509024205498509e-16,7.567867459215323e-16,0.23994198018787588,-1.7432056076098897e-15,8.139298542801284e-16,-1.5762170164032857e-15,2.6327030286197e-16,-8.462598871539339e-16,-7.673222644857364e-16,0.11378838483352863,-1.0477192724093608e-16,-1.6499824653386678e-15,2.6422120973862684e-15,-1.5239624117868827e-15,1.5658218732132667e-15,0.2381665350735351,-0.2936969592505562,-2.331730929749807e-16,-1.1587631996554935e-15,-4.767096844239022e-16,-1.4827183033676788e-15,-1.6052365814312255e-15,-8.90905398768201e-16,6.498484837336988e-16,-0.4563030407494534,-1.6930696794422909e-15,-5.991947585928718e-16,0.031116812758173403,0.5310900595533541,-1.1242870159489773e-15,-4.2467385108603107e-16,-5.222258899214268e-16,0.0073006152907374,0.04004422588637281,-1.5643571896783543e-15,7.043777315448478e-16,-5.785573615673839e-16,1.5762339381220244e-16,2.126327842951704e-15,1.5464940250183525e-16,-1.498978997927742e-15,-1.0701227040867843e-15,1.4397515633230059e-15
2017-10-02,0.7124001530040448,4.424049278838555e-15,-3.529919676400608e-15,-1.5456356864250516e-15,-4.8369039269486484e-15,-2.6330163310297445e-15,1.35708866331661e-16,-6.1559069020653e-15,0.14179464770528766,-0.15499072457922505,-4.924460804932309e-15,-3.742981110683308e-15,1.5263075308296866e-15,-1.0197473257821403e-15,-2.226598720311757e-15,0.07430023417379003,-1.1792562262740325e-15,-3.483460572575481e-15,5.245551679258252e-15,-3.607395988072756e-15,3.8542158621449496e-15,0.23168562814074609,-0.24277935184619942,-3.4534461103553377e-15,-1.510869086562415e-15,1.5406849775919748e-15,-3.4122636677721173e-15,-2.3913419961084146e-15,-3.1598453643823514e-15,-4.8526567633344275e-15,-0.35222992357464394,-3.009036689437592e-15,-4.3176627090444337e-16,0.05280116919207844,0.3700619598646861,-1.6665618035357342e-15,-1.6770631333957124e-15,1.2502863056515864e-15,0.06510781714709209,0.09166048399174638,-3.669866351402079e-15,0.010187906780642514,-4.1751447935352795e-15,-2.2697138650610062e-15,4.976845378184154e-15,1.838023132319337e-15,-2.3383360464085032e-15,-3.2678370944013275e-15,3.2125285039489766e-15
2017-11-01,0.6871606273659445,-3.226739539314366e-07,-7.66386690556181e-08,2.728478461553955e-07,1.3596990210979319e-06,1.3838100842540427e-07,5.693394878952717e-07,0.002584912095921761,0.16155881894148078,-0.20747946750257865,1.2766389858986048e-06,3.9592864714334353e-07,-4.1517473557926577e-07,-1.0111362814080204e-08,1.7219673347752986e-07,-4.923303535967214e-07,-3.718910926265438e-08,3.6199432796476883e-07,0.0665844328159682,3.9330634185506555e-07,-4.991433823786745e-07,0.2172430833160489,-0.18943092997610672,-0.037180375764306606,2.905216148077122e-09,-1.2092065945561922e-07,3.5884365328531375e-07,1.1384900153240628e-07,3.912900360935322e-07,1.3977332383097058e-06,-0.31589430260825185,3.1892020990826074e-07,-1.5121730732243212e-07,0.06320682325694725,0.3384967524153471,-1.5734250103473687e-07,2.2959486288030418e-07,0.011594162889236405,0.070744207699648,0.1091394526413011,-5.369888613045171e-08,0.01780306311931459,-1.272833788558147e-07,-3.065248857674682e-07,-5.530886895257378e-07,0.0038640025953712138,1.209543169292052e-07,3.5789576706633697e-07,-1.6888234528062492e-07
2017-12-01,0.7441562059158624,-6.709720149287069e-07,1.3154505797523588e-07,7.151692175192708e-07,8.70041155226102e-07,1.1260115978152238e-06,-0.34069802186874143,-5.145417139338354e-07,0.18744889253734717,-0.0002710481030755014,9.42670457221423e-07,1.139682247462906e-06,3.547300673383847e-07,8.406245649680013e-07,6.977112424806948e-07,0.2688714317025222,2.094722006417946e-07,1.1284295261292151e-06,-1.1170119963399649e-06,1.155477927771437e-06,-8.695247731475043e-07,0.1512913101488302,-0.08170241643539904,1.3714986142717427e-06,3.5431513275938175e-07,2.0784200248933824e-07,1.205972709633586e-06,4.4099266303938836e-07,1.0916663780461289e-06,9.70543241339334e-07,-0.3272905363571139,8.817090189504044e-07,1.784306579618668e-07,0.02970894556562872,0.28905873392355874,1.3115441301074022e-07,5.076231386013605e-07,0.02811753126859136,0.04069791244779619,0.01059651124184522,2.7267246419077925e-07,-4.615212435527713e-07,6.167766155538792e-07,4.1234259934638073e-07,-1.254394684702086e-06,1.2442014808690604e-07,4.7053037436581246e-07,1.0505818616056456e-06,-1.5638778709623592e-07
2018-01-02,0.663659918093343,-6.005280466862959e-15,-5.0358240268275224e-15,4.216389539044049e-15,1.1239983497714138e-14,3.629924186571133e-15,-0.511913221983107,-1.0541033002480818e-14,0.15809927956335287,5.581841208241006e-15,1.1592297987619416e-14,1.535486512056632e-15,-4.478433188287569e-15,-5.463268865062365e-16,-8.454572549157295e-15,0.4660697843968877,-1.2140940836691442e-14,2.316945114665908e-15,-1.1302224968353611e-14,1.5292848429459026e-15,-6.413015465347692e-15,0.07258965892512172,-0.02868803734159818,5.776483587840691e-15,-1.7175702219554757e-15,6.145638089306331e-16,1.6005288310440836e-15,-5.578985484511364e-16,-2.432162344459851e-15,1.1477734445452026e-14,-0.20939874067490016,2.1176645063692103e-15,-6.796372316795713e-15,0.038385310296478674,0.24282245617139483,-7.376525645183444e-15,-1.1876135386001156e-14,0.06217916982730445,0.046194422725887134,-1.4093193113085551e-14,-8.143674441131613e-15,-9.378544436248833e-15,-4.744553986833529e-15,-1.849250884916038e-15,-9.727055501203877e-15,-5.673080408361244e-15,4.860420619149428e-16,-3.214322666667794e-15,-8.231992157193916e-16
2018-02-01,0.5087960508546402,-1.9270766866912992e-07,-7.657858806961388e-08,-2.9939210543510483e-07,9.995343249010628e-07,8.623784095748021e-07,-0.537233891552023,1.1036739940412982e-06,0.20954480308550286,7.696059996640612e-08,9.792760060021937e-07,2.388832887830659e-07,4.9455390176415814e-08,1.780373112446808e-08,4.3977529410198786e-07,0.5374617247258034,8.149336952366738e-07,1.5519015468631594e-07,-2.5571671744526274e-07,2.4587913824746536e-07,-2.0702001470454671e-07,0.005870337840630057,8.968145096559886e-08,8.996761565216723e-07,-4.316038648731271e-08,-3.0959480897549955e-07,2.4026316593281203e-07,-2.3406969322541183e-07,6.104447752860503e-07,8.795288544745615e-07,-0.21275208943388654,-8.939543464455975e-08,1.1754973295123197e-07,0.015909706371592346,0.36559890746732854,-6.9865051605685e-08,8.539414371993721e-07,0.0379297879196156,0.06886465656959821,1.279234725667447e-07,-1.7882384520500228e-08,9.191372891438111e-07,6.895772004336169e-07,6.421426368555604e-07,-3.3582673031242446e-07,-7.434835488901445e-08,-2.596930941550379e-07,5.719250522817283e-07,-1.522809061708205e-07
2018-03-01,0.9976441075487369,4.926222850488464e-16,2.5381300057198384e-16,2.2286257265898056e-15,-3.1721958741807614e-15,-1.2143579595792301e-15,-0.6520383189003858,-9.49145844823701e-15,0.09651770551095766,2.5252734740671494e-15,-2.830280734710644e-15,1.0393489450074228e-15,-7.16241711936339e-16,4.59607720676677e-16,-1.6909133533697044e-15,-2.723949416092602e-15,-4.45920077971181e-15,1.2362181408971626e-15,0.49118028283774856,1.0210471168075285e-15,2.2483448658772864e-16,0.027658892555150957,-0.025221230490755413,-6.999014577291956e-16,2.6084071247419565e-16,-1.899394013980515e-15,1.2363309245757521e-15,1.4783853104664124e-15,-8.374591145215197e-16,-2.098497443848506e-15,-0.07274045060872351,1.8538015276351315e-15,-2.156477453847458e-15,-2.5071926295429702e-15,0.13699901154735378,-5.1178914451760873e-17,-4.3864801283991474e-15,-2.6248585425086992e-15,-5.756908671961394e-15,-2.7933328457637722e-15,-2.0417354542959787e-15,-7.168019079213868e-15,-2.241490401771357e-15,-2.2002031512253416e-15,-2.2962735149226205e-15,-1.3164997668258778e-15,1.7853005438346804e-15,-8.617937723793318e-16,3.0856035783777506e-15
2018-04-02,0.9038532422760022,7.23203775116916e-16,-7.367508709300179e-16,1.444332398011676e-15,-1.3755781963668109e-15,-3.2341600072549436e-15,-0.3485473196268996,-6.378248553248061e-16,0.07785397465396382,-1.0053959137361282e-15,-1.3070929292912692e-15,-1.0946658632885375e-15,1.0648435201013784e-15,6.072378527088059e-16,-2.4304805195732297e-15,-6.961533819315301e-16,-3.89789767469671e-15,-9.371210668729628e-16,0.5127918728345693,-1.1957043509027406e-15,2.5395237197600317e-16,0.11721612773371519,-0.034191957742512706,-2.927616580837525e-15,-3.304748647128167e-17,-7.039529177642453e-16,-8.431931610331307e-16,2.660993065242357e-16,-2.7365877055593018e-15,-0.005226985859511254,-0.02913574972711113,-4.4929189932247764e-17,5.299068936368268e-17,1.2391382080839706e-15,0.0826997548736618,-8.150389659112299e-16,-4.21705664942055e-15,0.038581898772733436,0.006466918205671017,-3.840929191330465e-15,-5.672528967926625e-16,-5.383984984178303e-15,-3.8220871703183064e-15,-2.1066758151231985e-15,2.1378492486964625e-16,0.01053621064973164,7.954537672366976e-16,-2.754196288378294e-15,-0.332897987043965
2018-05-01,0.8692498250494416,-0.032739505016828416,-8.877692365701211e-16,1.2429172817002562e-15,-8.285799965806782e-16,-2.1626982465248726e-15,-0.28280657620528915,-2.3058243133905534e-16,0.08466743263207885,-2.947221180573178e-16,-7.508526601179571e-16,-1.2823662052148136e-15,-1.6277646994299417e-15,-8.929866928314105e-16,-3.2831517227517506e-15,-1.3534147912724444e-15,-5.015031089625967e-15,-1.1910543854426286e-15,0.5643583137083154,-1.409556662981293e-15,-1.9506116381755415e-16,0.11844476330805111,-0.0177444787177275,-1.8874289070389303e-15,-6.972169795558855e-16,-1.9873700057681618e-15,-1.2632816181419162e-15,8.866920566346127e-17,-3.338499119440488e-15,-0.005634919782268179,-0.03337634598665933,-2.1092195933587568e-16,-1.038586329092211e-15,-6.023391770092952e-16,0.08783282375422263,-2.072929034171075e-15,-5.211262824479598e-15,0.024582796720927277,0.000864044826996818,-4.8768291161689855e-15,-1.3391248299485448e-15,-4.3860638536940725e-15,-3.599062689933256e-15,-1.610120088351404e-15,-6.749906458939319e-16,-1.572919841981701e-15,5.629189894773428e-16,-3.36277694131942e-15,-0.37769817429119074
2018-06-01,0.844837309045177,-0.049018666863486195,-6.934370380087788e-16,1.397813946763907e-15,-1.34817473574747e-16,-5.604189371697313e-17,-0.20624679010949765,7.314806865557833e-16,0.08490770815229466,8.951059760217843e-16,1.8497174579637245e-17,-7.420573260521891e-16,-2.179108066538202e-15,-1.0981033409985153e-15,-3.575840049089964e-15,-8.723946010715941e-16,-4.7209522666031365e-15,-9.25966150600235e-16,0.6150586827186545,-8.8630700254291615e-16,6.158858627633527e-16,0.10621336946644197,-0.02485343747697388,3.054775159791638e-16,-6.869852279903828e-16,-2.0540451245339264e-15,-7.341472907924228e-16,-1.24211779327146e-16,-2.4818051514003307e-15,-0.013454881899626597,-0.008599535535821524,-1.8244674375213035e-16,-3.043321480682149e-16,-1.2277755705432219e-15,0.08219533344811786,-2.4870499748568612e-15,-4.912119435601234e-15,0.008335903410255693,0.008451693759051752,-5.2519288714117056e-15,-1.1488951247140666e-15,-1.6245927119418633e-15,-2.558182224417944e-15,-1.7409739955587948e-16,-7.973182239152139e-16,-2.384153536822836e-15,4.968861430103287e-16,-2.7068796310020407e-15,-0.447826688114527
2018-07-02,0.8022482940567551,-0.08312427736350889,-5.293049401948913e-16,2.124342951091055e-15,-0.00302723733631463,4.229240527863029e-16,-0.13128829853835292,2.713525483942355e-15,0.07212436956713032,1.2394578772164012e-15,6.886142104741026e-16,-7.375713143618435e-16,-2.3952500499692546e-15,-1.123954392839988e-15,-4.158940051566818e-15,-6.551975019514412e-16,-4.587551495477803e-15,-9.827313534287108e-16,0.6750255058543979,-8.374750443703325e-16,1.0575245898027744e-15,0.1024418951381101,-0.04620285781995457,6.931087705806961e-16,-3.740263269848444e-16,-2.9234321967540195e-15,-8.00510536074176e-16,-8.185607775654746e-17,-2.6527351270722775e-15,-0.005874135449047677,9.14415493055913e-16,-1.0663246622159398e-16,-4.740269031993e-16,7.34163095708324e-16,0.07066708728739096,-2.142450079705254e-15,-5.017657673127268e-15,0.009274059739601265,0.018218788356594077,-5.598743850534938e-15,-1.0943208217087302e-15,-1.5390288126568953e-16,-2.3714387552009236e-15,5.585198136204332e-16,-8.1361131902462e-16,-2.8205782550497535e-15,6.809961534055785e-16,-2.9488903189582828e-15,-0.4804831934927479
2018-08-01,0.7645839872377279,-0.1397254373872013,-1.4845974471002625e-15,-0.025374106334289437,-0.009780032495305712,-4.372147589202338e-19,-0.06605564265939118,2.5879801737769456e-15,0.07775110507602821,1.499702989387118e-15,1.5417615261555855e-15,-1.3283965989775127e-15,-5.715657461897055e-15,-3.376887690387336e-15,-4.7581010359582045e-15,-6.972420461702246e-16,-4.7147359085632166e-15,-1.892737239403708e-15,0.6942385840335082,-1.4241775209977172e-15,1.2879573715968803e-15,0.09686408515822618,-0.05044992731203833,5.588862771243675e-16,-2.5321700946564774e-15,-2.6416872523526966e-15,-1.6739741896589093e-15,-8.688404754693877e-16,-3.2309626086268766e-15,1.5832066753909726e-15,9.140156686349943e-16,-8.803113510714085e-16,-3.869355572321349e-15,-5.241346072549129e-15,0.07678601862946313,-5.306244323310372e-15,-5.039361966309421e-15,0.007876007690179753,0.031900212174855495,-5.2343015249258025e-15,-3.2399251375482123e-15,-8.415374050390154e-16,-3.324280704206384e-15,-8.168753198593018e-16,-1.0571709212529979e-15,-6.409438176535523e-15,-3.908278738299742e-16,-3.613418258349004e-15,-0.4586148538116698
2018-09-04,0.7586600258035762,-0.18373033534674643,-3.3275948638503394e-15,-0.014133020961091168,-0.014090753677053345,-1.1845391376335493e-15,3.0106021837771907e-15,-2.472357072185515e-15,0.06888766370023555,1.1407999794846402e-15,-2.5724445486296697e-16,-2.8873968261625255e-15,-7.044037078063289e-15,-5.0006536639991965e-15,-4.919031724326792e-15,-7.100460226665255e-16,-5.335493901651991e-15,-4.0288645063372815e-15,0.7471813492467684,-2.906966358418509e-15,9.311051847534679e-16,0.07925758292869732,-0.0424085148806733,-8.054423247730411e-16,-4.48720547415112e-15,-3.6732015864199815e-15,-3.1542082832168304e-15,-2.023642776012643e-15,-4.829299090311529e-15,-2.4312516668466034e-16,-7.807727804965968e-16,-2.876078665206595e-15,-7.221201243511578e-15,-8.541450020941567e-15,0.06834989133026337,-6.262295374303721e-15,-5.344060016331655e-15,-8.415530578791103e-15,0.027663486990523487,-5.971089832655842e-15,-4.8030124391771765e-15,-1.7905527576731634e-15,-4.17157555772555e-15,-2.382348024274533e-15,-7.712228510683394e-16,-8.320617359661382e-15,-1.861234190008254e-15,-4.8441705075840944e-15,-0.4956373751343566
2018-10-01,0.7189431227572862,-0.17953731598170883,2.1187408290480504e-16,7.315428074707095e-16,-0.013711313224061713,-1.5219829949050746e-15,-1.6159939236901278e-15,-2.701616550760826e-15,0.11090769477130871,-3.873029709250502e-15,-1.2841174238885562e-15,-6.063013224029281e-16,-1.6087126052570925e-15,-8.752159125377001e-16,-1.6845472904546101e-15,-1.1392487376417003e-15,-2.140998101656751e-15,-8.433594624146879e-16,0.822369644113714,-6.263831253203201e-16,4.1472945636105055e-16,0.024399495291025072,-3.2024443014968147e-16,-1.4711936932301048e-15,-6.940770869244192e-16,-4.086180101148316e-16,-8.835801611744459e-16,3.434135175689539e-16,-1.9121856697416615e-15,-1.52144359984121e-15,-1.5435621343896526e-15,2.9757292460144507e-16,-3.857430261976921e-16,1.0721502209872214e-16,0.049868382085023276,2.94578522319928e-16,-1.921049859533657e-15,-9.41144812469014e-16,0.02351166098165805,-1.1280846196132987e-15,-1.3194080426378075e-15,-1.0510376452451853e-15,-2.9560803896776727e-15,-5.712780872865682e-16,1.1599191817357025e-18,-1.7210886127751188e-15,2.5500785786872835e-16,-1.789723172328445e-15,-0.5567513707941907
2018-11-01,0.7038320923783817,-0.23346686022140206,2.7120868722926527e-16,7.476607350919803e-16,-0.007206794834340214,-1.167195865396321e-15,-1.1912811041360803e-15,-3.0258329479673815e-15,0.1357172630721799,-2.800746396425781e-15,-1.622194904479846e-15,-5.157961794253157e-16,-1.398676930364205e-15,-6.22361317458339e-16,-1.9013987830662557e-15,-1.8610999033968637e-15,-2.303686588027896e-15,-8.067479548353493e-16,0.8155181362527336,-5.373541713403859e-16,-2.7615189587467794e-16,0.021793695483626828,-1.7290051876289395e-16,-1.1836826207801983e-15,-6.315741676729788e-16,1.8662279344060121e-16,-7.689447945390995e-16,5.601491159725957e-16,-1.92044389134166e-15,-1.841992177109897e-15,-1.3077570961162732e-15,4.817914260183658e-16,-1.7377130102056535e-16,1.3818885766727144e-16,0.03837854203916917,-2.7132142515515196e-16,-2.198449200186939e-15,-1.6620568831171576e-17,0.034760270773940664,-9.913614118946326e-16,-1.733515796618613e-15,-5.041135211798018e-16,-2.6098072145070237e-15,-3.1334234663417156e-16,-4.4278025814397637e-16,-1.481411629637921e-15,5.592709153745913e-16,-1.9010975503219433e-15,-0.5093263449442418
2018-12-03,0.7258588837983343,-0.16608159281112939,1.6522105683571916e-15,1.6423662386522183e-15,-0.0032666861933720805,-3.286493248105334e-16,1.9119837641402995e-16,-3.62587856224719e-16,0.15290415277153455,-2.150167479086203e-15,4.199802496592974e-16,4.433187420386078e-16,-8.983776998553464e-16,-5.291320351712463e-17,-1.318743229361526e-15,-2.3362439247352847e-15,-1.2855351113188075e-15,-1.242364199398798e-17,0.8029215997329741,4.607625590852365e-16,-1.6597601084824193e-16,0.014046431996037478,9.257424605427295e-16,-1.7630456289281693e-16,2.4103829099447063e-16,-5.861673377861687e-17,1.68478582178778e-16,1.0033125528654383e-15,-7.212641517388027e-16,-1.4103520478000138e-16,-1.3651676047289597e-17,8.969939401063397e-16,1.4616110700683961e-15,-4.1513731376292605e-16,0.024023469907242256,1.145779698153687e-15,-6.981592188747038e-16,-2.348605887705405e-16,0.030245461793833667,-7.34870362749723e-16,-9.936545247126589e-16,3.2877041813079876e-16,-2.7444349575169146e-15,6.33841646725133e-16,-1.199090141179035e-15,-1.1120729359369816e-15,7.636784838390248e-16,-7.729650348113058e-16,-0.5806517209954252
2019-01-02,0.6826844663325798,-0.21190231494043318,2.047660575671796e-15,3.823399266950803e-15,6.1916837291315665e-15,-2.399823443558011e-15,2.0228805576978524e-15,-0.006548720264489099,0.14720262379871848,1.2129324389221313e-16,6.15104208456361e-15,3.623925429703353e-15,2.907832517941447e-15,3.718022839545273e-15,2.4468324100239553e-15,0.012438952316621897,4.125042803870628e-15,3.65750977384062e-15,0.7319073974051024,3.369134965530641e-15,4.328937557593044e-16,0.10342933501279719,4.141436276513426e-15,-1.3267831545364788e-15,2.1691401288382985e-15,-0.0028026248090380307,3.6713335848398334e-15,2.4282957861308483e-15,-0.010944061639013802,5.659766275123659e-15,4.601328965722307e-16,3.208840662365125e-15,-0.00378158275235521,-0.022661420184638945,0.026823943296188434,-1.4513370268342163e-16,3.65704744901382e-15,-1.388707629749756e-15,0.010794048647828217,2.4871206882107944e-15,1.7620548657040396e-15,-3.972063068190531e-15,0.033942623465672214,0.0007766097243399414,-1.929192207759372e-15,1.794275560906054e-15,2.7308556144548225e-15,3.518154073685455e-15,-0.4913592754099166
2019-02-01,0.6699854398453663,-0.19894773700034715,5.183106693863106e-16,2.1808552141823234e-15,-0.0066829650191957204,-6.709492393684957e-16,7.710285741627927e-16,-2.591430671602143e-15,0.14903522685978737,0.0236006197796729,2.661449284748628e-16,1.3448828280920186e-15,1.1663102036672706e-15,1.3044543227462963e-15,7.562853854899429e-16,0.08260791463188034,-0.009145037938538048,1.1632120026069075e-15,0.6142987656347757,1.2802836101554108e-15,1.8274966356644816e-16,0.1188453828384365,1.90334509196283e-15,-3.671107132311953e-16,6.641896634295644e-16,-0.01427472750897829,1.4208619892518968e-15,1.3775573326790465e-15,1.0028351452534015e-15,7.309990420270771e-17,-1.8488385158273071e-16,1.5579958079354087e-15,-0.005656753348227673,-0.02981105074772709,0.04322425817195516,-8.268951433374143e-16,-5.107928118416201e-16,-7.047414434358342e-17,0.014007532257557392,1.5700684635893567e-15,-0.0014452345723153701,-1.7739730948938005e-15,0.028697789918369614,0.005697070062162244,-1.0523244110403542e-15,6.3995590750239e-16,1.4137120283029072e-15,9.389889658862135e-16,-0.48403649386463615
2019-03-01,0.6823158344049086,-0.10784891832283741,5.9410011457668705e-15,7.005686386520923e-15,5.917616369366147e-15,-9.54552432897623e-16,3.3345455490899438e-15,1.6738269341824344e-15,0.18900164550492704,-2.0130745310873337e-15,5.6657302527235705e-15,6.790091572625389e-15,6.1116096839994845e-15,6.149503613493357e-15,6.195973587836767e-15,0.05652025907320341,-0.0033896926423131767,7.38078786942105e-15,0.6310351542712593,6.737651976989421e-15,4.728451615112534e-16,0.10443665246012923,6.341473505707302e-15,2.2714408355870777e-16,4.500916669536565e-15,1.9439990439870405e-15,6.9232431736748536e-15,4.415002284592933e-15,7.88897572681832e-15,4.892355424246357e-15,1.6127126140575247e-15,4.960468562060933e-15,-0.005312603584643825,-0.010264680967824517,0.06001264114264819,4.477531838914032e-15,5.056860836589371e-15,-1.7848348840908892e-15,0.023303669654907478,6.023804468590401e-15,-0.009507867116800045,-2.3262981085000255e-15,0.0033741434877211708,-2.461819208698312e-17,-4.934165446344687e-15,4.8666024869374276e-15,4.271161895344327e-15,7.34044989391108e-15,-0.6136762373653617
2019-04-01,0.6679583785016814,-0.06669288925662244,5.073711223621403e-15,6.5196015531363605e-15,1.1986609579123761e-14,4.142401092921253e-15,4.7038299752045396e-15,7.005888380960617e-15,0.1661727295130127,-6.3388337116252e-16,1.1402464067766842e-14,6.3931756391463526e-15,3.4596751260764886e-15,3.7791738502334045e-15,3.483918835262085e-15,0.05416229583389145,-0.016624015686196578,5.983799400020606e-15,0.6434780757780512,6.457470430915518e-15,9.34274429095418e-16,0.1237881831429375,4.757401560726106e-15,5.459955967418301e-15,5.4667294446855495e-15,3.640606465893738e-16,6.0434394934864145e-15,4.59531348184758e-15,-0.002521455167912518,1.0281643918698344e-14,6.773865720217502e-15,4.791342748309503e-15,-0.0021229659216246365,-0.0008055043886642058,0.06933882497799679,2.8310866018739823e-15,3.6514214902781715e-15,-1.1385122166582906e-15,0.02510151225212274,3.923451143393545e-15,-0.0009799761314449825,2.8732573889292146e-15,3.590729988470078e-15,2.7036571417253508e-15,-4.725030591801496e-15,2.492459082023521e-15,4.1163447452560265e-15,5.67354760107951e-15,-0.6602531934473269
2019-05-01,0.6452428900460295,3.948939964019216e-15,9.877860766270856e-15,6.241014457480032e-15,1.0355957860590836e-14,1.784781998467607e-15,6.929573661809577e-15,1.0806682080966906e-15,0.21136555939391866,1.788280407096045e-15,9.91978387971959e-15,1.2652906184170767e-14,6.994271810243543e-15,6.8878403455804985e-15,1.3589159084459281e-14,0.0420444528510456,1.6808160646089608e-14,1.3632045293102915e-14,0.6635719836215086,1.2700965371811222e-14,-1.3875610090679662e-15,0.08856684999776399,1.3539037592603837e-14,2.9683340504913916e-15,5.510125757533703e-15,3.757040898460105e-15,1.247002081939125e-14,6.401985288269849e-15,-0.008483563909733483,8.588886241602984e-15,5.202672736220032e-15,5.4211617074899215e-15,4.676451664685812e-15,-8.329312564234295e-15,0.07172479520749918,4.8940033477721405e-15,1.4072918673006128e-14,-5.110959075829022e-15,0.027483468881659298,1.2225592294056599e-14,1.1486750296131721e-14,-4.98709354386818e-15,4.7437258904561653e-17,-3.698385422409402e-15,-1.2672256243838744e-14,4.5072293448861656e-15,5.172005233265277e-15,1.5585985590083334e-14,-0.7415164360898241
