,BKLN,BND,DIA,DVY,EEM,EFA,EMB,FXI,GLD,HYG,IEMG,IVV,IWM,MDY,MTUM,MUB,QQQ,QUAL,SHY,SPY,TIP,TLT,USMV,VEA,VLUE,VNQ,VTI,VTV,VUG,VWO,VXUS,VYM,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,EWG,EWJ,EWU,IEF,IJR,IWD,IWF,LQD
2015-12-01,-0.015308121643216197,0.06440106151759449,-0.01716879296287137,0.001498664977244424,-0.006055400343326924,-0.010294918090299967,0.01595104072611117,-0.015364744225731274,0.01912636681831321,-0.0060652093599824165,-0.00707032300761208,-0.014946845636258244,-0.020728280810089487,-0.016167252487923545,-0.012215426862260167,0.05479083831209179,-0.014759485377493171,-0.013957922576869545,0.052748394715239864,-0.014678669219963109,0.06096231163202249,0.056388557129792495,-0.0035729112514324194,-0.009968085390728056,-0.017448505546857587,0.02126403633242599,-0.015510242672261282,-0.016091016195947293,-0.01326513356535561,-0.006552318786008224,-0.00869356972266695,-0.01249337784485039,-0.014466856997715667,-0.013099206167369778,-0.029376701095278287,-0.017678533438184856,-0.017051294228999814,-0.00547420805050933,0.02617011359813725,-0.010612006767674872,-0.016404139735935457,-0.014815510817597048,-0.014248562558302235,-0.007004525434713632,0.06272748096871873,-0.021330153521915196,-0.015063925672783626,-0.01499782193301483,0.06397113327230806
2016-01-04,-0.017165249408542325,0.064003853130061,-0.016210238716021237,0.0018002278553028526,-0.009082605698536217,-0.011766239263500986,0.017869049055583442,-0.016481557309715324,0.020244012967420733,-0.0057583091721508115,-0.010082801410286644,-0.014322060455457813,-0.01973331561143255,-0.014927986403578458,-0.011738780413038932,0.05458850416855871,-0.014941845997572964,-0.013220286289248626,0.051175976681694074,-0.013949164027563634,0.06064039987060422,0.056597383003507626,-0.0028505704649082575,-0.011674119936821862,-0.016284673327543485,0.020583291114028866,-0.01461667635282629,-0.01486158450869628,-0.013090306364086273,-0.009699978847919587,-0.010422863161684911,-0.011865805257556906,-0.013204072905090297,-0.013362235759167038,-0.02654193117701938,-0.01722600033962499,-0.0167172751943464,-0.005465742524996462,0.025517428602717544,-0.009834095192417269,-0.015520250249137557,-0.016040522086033192,-0.015259414032998346,-0.00743052065645027,0.06268864455072215,-0.020121090160587923,-0.014009952056187968,-0.014519879267252423,0.06429122899979868
2016-02-01,-0.016499274982221788,0.06590079052325667,-0.01588442034995035,0.0011768314992970303,-0.010798259058982863,-0.01366773681283985,0.014364486466312892,-0.018918570351563933,0.020729564665344667,-0.00540667358277104,-0.01198653453539282,-0.013893961901712607,-0.017253338172952125,-0.01293395172612548,-0.012325535624704027,0.05548434824137488,-0.015129189477035393,-0.012966251288135958,0.05100491497123543,-0.0134664007327701,0.06216818811748157,0.058687789880224855,-0.0033730958444938464,-0.013730469712046786,-0.014973695173205391,0.016529628634870442,-0.013886504674604394,-0.01381791454274882,-0.01314190571224529,-0.011116289636555695,-0.01271224305149366,-0.011478120587265262,-0.012107200424508318,-0.010909419497833028,-0.024460429316442992,-0.016587551156567924,-0.016417368132434516,-0.006175554640573636,0.02373565063048233,-0.010728750499540704,-0.015100312592855408,-0.017475464489222277,-0.017617073222727812,-0.008709862716958602,0.06463146001621198,-0.017112345986862204,-0.012911253991760177,-0.014327075799894864,0.0655863463539073
2016-03-01,-0.014306833052027663,0.06676933596791987,-0.014921719280589637,0.0023277669897571363,-0.011359316091763813,-0.015365603646771444,0.0151553726729026,-0.020521992416335094,0.017390483803442717,-0.006378044316788275,-0.012690393631041519,-0.01335264932972435,-0.016070628201266212,-0.012739787731387257,-0.01243240061770225,0.054827035666364876,-0.01504669516707745,-0.012598756476958323,0.049840424167953604,-0.012912181916955527,0.06304375258299585,0.05898884666658675,-0.0021468839251502204,-0.015281067602483975,-0.014522833995592168,0.015447669703482172,-0.013304621847616346,-0.012861942073925377,-0.01328838443888466,-0.011719806681246767,-0.014076512476278592,-0.010116119958005218,-0.01283044433959173,-0.010543496589444439,-0.024943076622383768,-0.01601193371970417,-0.015191442486830523,-0.0055476899516850265,0.0248229406693009,-0.010185144232077557,-0.015036130174355802,-0.020738823398002905,-0.01813894188781233,-0.010516050988461145,0.06485691113441613,-0.015784319696320145,-0.012537447664101635,-0.013979883373656719,0.06652945997487743
2016-04-01,-0.014157816529825675,0.06944193581825527,-0.015176598902716205,0.002454752857313352,-0.012934556385436346,-0.017773367882156575,0.011517918642127842,-0.021362042342186607,0.013860678350744183,-0.008762323859252304,-0.014016239895881901,-0.012630161357125106,-0.013413195940296945,-0.01057845385048572,-0.011409524870442346,0.053472671338128865,-0.012785413283960462,-0.01167014111266416,0.049572011120688535,-0.012147592691545547,0.06575152297604688,0.05905775141211671,-0.0009005521299192279,-0.01737117756244925,-0.015174197354031726,0.0161761202407973,-0.012181017936958282,-0.01281195313489356,-0.011232385280056165,-0.013592796807105853,-0.016207825323627755,-0.009606290335023547,-0.012887572645721242,-0.01171014673959362,-0.02516366354049714,-0.015773427206301097,-0.013546350525691222,-0.005068287448222235,0.024886163132937993,-0.010944751099155336,-0.013639401532030174,-0.02342506285079208,-0.018274273675864715,-0.012955188587474457,0.06515417293236653,-0.013546600273365324,-0.012533870768578004,-0.01263577833867211,0.06865430117847648
2016-05-02,-0.014389990080465678,0.06893337970408052,-0.014494539761509842,0.003795485743629034,-0.013199675697011496,-0.019447787214588484,0.011012900882359988,-0.0194957967804135,0.013313364384310912,-0.009597290985089369,-0.014109642112425255,-0.012203304997850571,-0.013928555005080513,-0.010095894757933224,-0.010552802393719439,0.0525346751827526,-0.013369688130582001,-0.010992443640673975,0.04975847227696547,-0.011614738842836233,0.0660882070877504,0.058621329577835536,0.0005803120867021356,-0.01893473446529403,-0.015802345298331445,0.016235193701405616,-0.011843475744957413,-0.011763110470442166,-0.01241952350308444,-0.013326937899508326,-0.017299654208008598,-0.008087878034271129,-0.012702237335668375,-0.011738304109978075,-0.02466060262503474,-0.014325492753504768,-0.013796975966432794,-0.003109743613037098,0.026773594842024177,-0.010892719624995927,-0.014027798855711867,-0.025189035882998173,-0.02067818906872847,-0.013843232429002908,0.06428487483717654,-0.013874135574771747,-0.0117804175703682,-0.012411304565689635,0.068068209693007
2016-06-01,-0.013291928675479688,0.06784896902431363,-0.014118375512085939,0.005890875177216965,-0.013758725624296291,-0.021445791018578183,0.010465287884183317,-0.02130478095585591,0.015132917070338257,-0.012510631109178457,-0.014785038264867774,-0.011644578028191445,-0.012390721720184466,-0.007873367147365681,-0.009806402716113539,0.049844728700659924,-0.01324232267456832,-0.009980142022645239,0.05048126502829192,-0.01102059205542955,0.06526514129090594,0.055975293648385264,0.0025593787773162515,-0.020802330352448235,-0.015627778975863565,0.01696919299359124,-0.011016286017611933,-0.011378419139818081,-0.011654290506268148,-0.014169682864875377,-0.01897655769679103,-0.0075140016130852754,-0.012328656864275388,-0.012467058169175637,-0.02556528372695829,-0.013172620566645553,-0.013942929165961215,-0.0009300397985939622,0.030133516225065504,-0.009290880358129429,-0.013133617892650676,-0.027027776796955706,-0.021715506716387004,-0.01700623991541103,0.06231014580503691,-0.012452295747994353,-0.011182593908859539,-0.011471755680400009,0.0671232883746949
2016-07-01,-0.014914161158041466,0.06626571637271698,-0.01316182681303935,0.0061432994928969495,-0.012552757220857361,-0.023234236009779502,0.009691092439673935,-0.02128798261495572,0.020351176410201104,-0.016664248067695616,-0.013670374065004166,-0.011164492105342285,-0.011527042982417331,-0.008555391064697307,-0.006588901175512165,0.045678841915163866,-0.013289384598410942,-0.009813198986693385,0.05128153882185013,-0.010633952177097315,0.06424219823224214,0.05317276292890486,0.005470547734284894,-0.02242444859133171,-0.017122100622364442,0.01835674144367647,-0.0105668766256344,-0.011288418333402238,-0.010526700985292445,-0.012825014320173425,-0.019974201479060427,-0.007031854618441708,-0.012625502434663793,-0.012700662125821344,-0.02483715021431773,-0.013047603442073433,-0.014008533543911078,0.001700276478061099,0.0324893730907737,-0.007561591990477178,-0.01213047956094861,-0.02744024697379434,-0.021046958795913295,-0.022185326096371246,0.059435386140900236,-0.011833470097317169,-0.01151189472539572,-0.010253015383750395,0.06572104849865357
2016-08-01,-0.014794700225135668,0.06737796964384911,-0.014145356833590974,0.004128887774167233,-0.009965571260191208,-0.021827523027655588,0.014183628397668485,-0.016460456097829687,0.027774067880372583,-0.015900251909281692,-0.010668363190304807,-0.012113985998247027,-0.013062932785938303,-0.010083085276043392,-0.005646909787112702,0.03366085299243704,-0.013990478305661866,-0.010727528519516888,0.052719728378263116,-0.011675959781377055,0.06421305798201259,0.054620257784931875,0.005346833160687799,-0.020884804260035028,-0.018270021659203727,0.016956947898407012,-0.011664958603025317,-0.01258779819567574,-0.011134302497063115,-0.010018590697270563,-0.01818487611402264,-0.00832289726946799,-0.013644394952865357,-0.013847650422244147,-0.02657605026741087,-0.014141250357510555,-0.01466552263059503,0.0014704379814111954,0.03128231365295819,-0.00736068829124436,-0.012337890574216175,-0.025681302119480186,-0.020492359236316492,-0.021947747306155632,0.060384450319382395,-0.013470945761339998,-0.012957262812148816,-0.010745582974821378,0.06588056615345145
2016-09-01,-0.012148086783025265,0.06704292541148586,-0.01604069837276705,0.0039247119190733825,-0.007558733335992263,-0.018387507360206775,0.021492637947832526,-0.01651297702684715,0.026790907520408302,-0.010598736434550449,-0.008050536038634643,-0.014213680492189252,-0.014364156962242098,-0.010909526630138748,-0.006291756670767112,0.02944059172572749,-0.0157978804524592,-0.012364744509539855,0.05437174694416279,-0.013777414162319777,0.06379424199151351,0.053621516352383075,0.005006082256492992,-0.017115225348482258,-0.0186685542516715,0.014905250598552066,-0.013256758222145067,-0.014575200003401095,-0.012881522467856633,-0.007876949478954218,-0.01505222044563551,-0.00960506031618437,-0.013574570373095795,-0.013526928881569176,-0.030437379630508098,-0.015065159991112987,-0.01641012424599823,0.0024275453600328483,0.030967106660121185,-0.010412143695329912,-0.014462965549421392,-0.020049576025761417,-0.01895983888967428,-0.019063171544454933,0.06022541985291983,-0.01474635774125019,-0.014898261615144922,-0.01234559605066833,0.06598931545929415
2016-10-03,-0.013192208918260439,0.06542530837763656,-0.01460625741820561,0.004883733286543109,-0.007786885664458145,-0.0192994455613963,0.018307473982424532,-0.016739780231231724,0.029095540318884568,-0.012986182102641092,-0.008022119923239306,-0.013614697918696645,-0.014962364480439281,-0.010706907553249557,-0.0037432678618422154,0.030312334616862478,-0.015460829303993997,-0.012289044476863433,0.05052558673524011,-0.013187675542292162,0.06065940244873452,0.05637789728072437,0.007365036032176579,-0.01748848687338827,-0.019719141759442366,0.016714928697259743,-0.012911431047375386,-0.014239183414437327,-0.012365287462407901,-0.008422273478016724,-0.015699619456130298,-0.008578527685490616,-0.014159617670363537,-0.01522831158312488,-0.029504750246445915,-0.01356818145086096,-0.01440761482575037,0.005704297801510167,0.031710236528350706,-0.012550220469974187,-0.014026790689329,-0.021722109568426788,-0.016695724124721395,-0.021060536921580778,0.06029351482221245,-0.014595174259271341,-0.014362615567267745,-0.012096734489384314,0.06262470907144009
2016-11-01,-0.012213391788287101,0.0641494655414554,-0.014593028558481429,0.006112001141070281,-0.010075062809920779,-0.021017517890069094,0.017901443661976855,-0.019757635157545552,0.02937877566418278,-0.01221538772005946,-0.01017356113552861,-0.013039392058374654,-0.012374582154031488,-0.008910642034656004,-0.000978661936912103,0.02950080303873745,-0.015219804157107537,-0.011836729912935655,0.04837988286402415,-0.012620995081206078,0.05877878767894028,0.05637096254691422,0.009813198285642916,-0.019004075288671804,-0.019432459119530017,0.02050223173610957,-0.012033249682131297,-0.013803513973572889,-0.011338659842916144,-0.011044927479310317,-0.017659316962954988,-0.008206209497746515,-0.014829959587885973,-0.016905721422359347,-0.029041346023896176,-0.013168562412313092,-0.013563392942316805,0.006681551280271566,0.032246340943376604,-0.011223340888782761,-0.013193288768143609,-0.023494801856138427,-0.01717607393381942,-0.02296967856464865,0.05919716856272261,-0.011934554879473223,-0.013866837797353792,-0.011083636680919244,0.06098738705457533
2016-12-01,-0.009384619047501977,0.06230959294390306,-0.018366728016436417,0.001574198331105196,-0.0005666562427404266,-0.017924443702372495,0.02770247101425783,-0.012511444061420261,0.027450600873816025,-0.005446587682410723,-0.0006387120713861616,-0.014579629068867233,-0.019579608062732953,-0.014472596719479074,0.0023518587400177928,0.03210896218474122,-0.010825053596958307,-0.013090469854344105,0.045797590149703894,-0.01420786871336373,0.05507501924179926,0.054179275666269254,0.010211017745864134,-0.015591888483649924,-0.02359250142854082,0.017515431845352054,-0.014456561083248512,-0.018506719392926318,-0.00962606363428195,-0.0019040736240255231,-0.012798684988688492,-0.011375099604932586,-0.018561910139345508,-0.01954896531398015,-0.03832979807709665,-0.020392207162348238,-0.007155478442516232,0.012386542766752103,0.0359129232061216,-0.01849207709977575,-0.0136439970517578,-0.01892279598596063,-0.014459498040917156,-0.022377191634415594,0.05672538367016105,-0.020151759867270587,-0.01830015558612423,-0.010218156518183488,0.058699131620135625
2017-01-03,-0.007520742562015721,0.06007505574775167,-0.019812675658355292,0.0008881706219795787,0.0028952166415405598,-0.01561831614049042,0.03074273756640665,-0.010502246758951714,0.02870377742023697,-0.0013859844168213399,0.002693225807174315,-0.01554237467235423,-0.02086959571437571,-0.015710172218464727,0.0026966647567641493,0.030851637872666766,-0.01127885338293725,-0.014040879329233875,0.04628095057361238,-0.015218779744123934,0.05168111447331724,0.051915879399957204,0.010367241441403533,-0.01316710618392819,-0.025039036415439732,0.01781590137799216,-0.015540428419624113,-0.0200043544793914,-0.010133252557228668,0.0015735237713787721,-0.010318268432930659,-0.011731609962871516,-0.019740168344259294,-0.01882900923581229,-0.041569495314536034,-0.02115009638037233,-0.0066377501722959,0.014376626842512043,0.03552148632083254,-0.022128737569230606,-0.014424339301551296,-0.016703312296813048,-0.01213193034557373,-0.02143077759554955,0.05508969079434609,-0.0214042423930224,-0.019437993322406637,-0.010977470679038473,0.05583109857012729
2017-02-01,-0.007993311526854091,0.057088632011133886,-0.020934945788162695,0.0006317500074402799,0.005398505553858788,-0.013143731125736675,0.033466189795084575,-0.00880840699334726,0.028753710637846618,-0.0005794446034814812,0.005421995219564861,-0.016078058447512287,-0.02261452536159868,-0.017481190682133045,0.0036615549834987477,0.02964233446334659,-0.010666532263986797,-0.014646413825028032,0.04463472915637685,-0.01586593472781719,0.048989335912918666,0.04994146938709115,0.01215665982641715,-0.010428384980677984,-0.025742740547959064,0.01945696570777879,-0.016302572682989572,-0.02152583213164303,-0.00971044615986002,0.003736007005313065,-0.007840556072575389,-0.012587276380482704,-0.02021378663343307,-0.01956144736052055,-0.044309544350502716,-0.02402407213547732,-0.006662227269948894,0.01585384967450092,0.03489984407458801,-0.02048285692131639,-0.01295591148668232,-0.01373723834847574,-0.011515798548954912,-0.01879736922553766,0.05280512888216203,-0.023384685063238913,-0.0208555123554182,-0.010549245998647379,0.05346133770107909
2017-03-01,-0.008624880965819289,0.05547126504175605,-0.02126745260150876,-0.00033274388414049886,0.005021396571928346,-0.013539631828773175,0.032626708696462114,-0.007529350518179783,0.029865057467750273,0.00027256159711494174,0.0049931860948431925,-0.01583073397533189,-0.023653072929578908,-0.01783001916844509,0.0071659870786231206,0.03058744691109394,-0.009724600858148745,-0.014205147469596627,0.04355047011615091,-0.015576386530489938,0.04670976976792752,0.04963701286694024,0.013785609242602014,-0.011065301867055918,-0.026425458253149018,0.020961342489964792,-0.016198782297757848,-0.021655872224958454,-0.008399273588639587,0.003469324408100748,-0.008303745216093967,-0.01242262218471012,-0.019289502252641286,-0.020439569545653714,-0.04494358456276464,-0.024315250559417897,-0.00616701823412257,0.017297947990550663,0.03468586032628908,-0.020265566459791797,-0.012287770597026886,-0.014944012713831084,-0.010720970086230047,-0.018674880053813462,0.05218990775015962,-0.024740124841240912,-0.021070716593176855,-0.00955595713791117,0.051709145581742395
2017-04-03,-0.008393443751643973,0.053864802333058195,-0.022311345386792258,-0.0015080950926739272,0.006402632595192211,-0.012586342753607952,0.034826111807256754,-0.005874516725585132,0.03136688507155205,0.0029179543166220597,0.006600679386335465,-0.016317644151867133,-0.02467301099600911,-0.018613849795193656,0.006309495630125638,0.031021508995837055,-0.010533625073234482,-0.014584779649077072,0.042961180609332614,-0.016158627600200374,0.04595713083585913,0.04889534934566638,0.012481554535378343,-0.01006719057837667,-0.026156169842900232,0.021356991495699897,-0.016848800605301528,-0.022045381495672235,-0.008990836775849399,0.005008066078401064,-0.007039145747331781,-0.012893090129164968,-0.017810244874972455,-0.01745794742614418,-0.045648694624507956,-0.023913738813915106,-0.007669430232537912,0.015463154394948442,0.032546818080837876,-0.018608227670797638,-0.013978071889374668,-0.014690972090528233,-0.009284041089343569,-0.01789349208914661,0.05122092717566912,-0.025737196717979943,-0.021265729560512054,-0.010446316769757888,0.050798757312227716
